resposta,char1,char2,MSE,ISS,MSE_centro,ISS_centro,MSE_canny,ISS_canny,MSE_canny_centro,ISS_canny_centro,MSE_skeleton,ISS_skeleton,MSE_skeleton_centro,ISS_skeleton_centro
1,letras/caracter296.png,letras/caracter283.png,65396.5714286,0.353733461152,86761.9285714,0.301759121182,0.249142857143,0.223133782825,0.192380952381,0.265243530204,0.184571428571,0.207413147014,0.267619047619,0.07581357141
1,letras/caracter296.png,letras/caracter293.png,53394.8142857,0.391022354041,64281.8571429,0.432129601279,0.237714285714,0.151702709417,0.185714285714,0.289577189915,0.144,0.272057382542,0.171428571429,0.283697993341
1,letras/caracter296.png,letras/caracter294.png,60491.8285714,0.426804028592,83789.3571429,0.25795178478,0.212,0.304594794009,0.182857142857,0.313970100239,0.142857142857,0.410012562983,0.213333333333,0.190182509679
1,letras/caracter296.png,letras/caracter285.png,64727.7428571,0.481513723698,74871.6428571,0.354637143721,0.233142857143,0.334628078416,0.202857142857,0.246725604011,0.166285714286,0.383752376914,0.182857142857,0.28713514675
1,letras/caracter296.png,letras/caracter287.png,65842.4571429,0.376525719613,97165.9285714,0.193290986266,0.200571428571,0.294669634728,0.213333333333,0.218587472575,0.125142857143,0.420931891834,0.2,0.195708753866
1,letras/caracter296.png,letras/caracter295.png,55921.5,0.432356774403,75800.5714286,0.339394153765,0.206857142857,0.326504411986,0.197142857143,0.202039758673,0.146857142857,0.410912639306,0.217142857143,0.197449173022
1,letras/caracter296.png,letras/caracter299.png,50124.9857143,0.490628723338,65396.5714286,0.464234938697,0.224571428571,0.273404954877,0.213333333333,0.2254905729,0.158285714286,0.276906492741,0.20380952381,0.19046854694
1,letras/caracter296.png,letras/caracter297.png,58819.7571429,0.372795246633,70227.0,0.4168780784,0.251428571429,0.140967932232,0.18,0.301978692316,0.148,0.294910362443,0.179047619048,0.274704993722
1,letras/caracter296.png,letras/caracter302.png,58931.2285714,0.415534092844,73942.7142857,0.294745634036,0.241142857143,0.306297304078,0.181904761905,0.314288297636,0.153714285714,0.33691283998,0.197142857143,0.233066388868
1,letras/caracter296.png,letras/caracter286.png,62498.3142857,0.45159191135,91406.5714286,0.271218468265,0.174285714286,0.364885433238,0.175238095238,0.299285302184,0.121714285714,0.449126318857,0.198095238095,0.224578544574
1,letras/caracter296.png,letras/caracter291.png,55698.5571429,0.471251300347,75057.4285714,0.374688953458,0.2,0.303429091528,0.209523809524,0.255101813439,0.121142857143,0.443569623934,0.180952380952,0.275108000351
1,letras/caracter296.png,letras/caracter289.png,55512.7714286,0.383353117017,80816.7857143,0.265321563296,0.262285714286,0.167315670308,0.192380952381,0.249199924255,0.154285714286,0.276860028696,0.225714285714,0.121063393577
1,letras/caracter296.png,letras/caracter298.png,59042.7,0.406584557342,85647.2142857,0.264810091529,0.217714285714,0.257394700941,0.211428571429,0.222842730663,0.157142857143,0.320641006016,0.246666666667,0.0764016448869
1,letras/caracter296.png,letras/caracter303.png,58150.9285714,0.438942822627,82303.0714286,0.238563961905,0.199428571429,0.342567007803,0.184761904762,0.315589264443,0.133142857143,0.397162509034,0.201904761905,0.152991077406
1,letras/caracter296.png,letras/caracter300.png,65396.5714286,0.420576348711,80073.6428571,0.316824137193,0.231428571429,0.237602051525,0.2,0.264190903121,0.156571428571,0.328370420728,0.219047619048,0.0922263193072
1,letras/caracter222.png,letras/caracter219.png,44142.6857143,0.519370631677,47561.1428571,0.454532227937,0.233714285714,0.283716582589,0.179047619048,0.341960596719,0.143428571429,0.353545733462,0.166666666667,0.213659153966
1,letras/caracter222.png,letras/caracter221.png,50496.5571429,0.446033142826,58150.9285714,0.332758210053,0.218285714286,0.352025641151,0.192380952381,0.269191465683,0.153714285714,0.331866146532,0.18380952381,0.163992198237
1,letras/caracter222.png,letras/caracter218.png,43102.2857143,0.525528468297,43659.6428571,0.441335987532,0.218285714286,0.353659012806,0.174285714286,0.36170304482,0.136571428571,0.421745013654,0.155238095238,0.29660321457
1,letras/caracter222.png,letras/caracter220.png,50273.6142857,0.479999245904,52020.0,0.375906021942,0.251428571429,0.301281266193,0.166666666667,0.329537200724,0.174857142857,0.337389446178,0.18380952381,0.187964525884
1,letras/caracter222.png,letras/caracter223.png,42247.6714286,0.542427793335,44217.0,0.448359982891,0.228571428571,0.335521093399,0.17619047619,0.300876059294,0.149714285714,0.419092716209,0.140952380952,0.347927756527
1,letras/caracter222.png,letras/caracter224.png,46818.0,0.387381926413,44217.0,0.393130091364,0.252,0.219906218559,0.151428571429,0.432450712965,0.162285714286,0.286590897428,0.145714285714,0.287128280852
1,letras/caracter222.png,letras/caracter216.png,47375.3571429,0.506794924307,54063.6428571,0.407051419688,0.235428571429,0.306208899939,0.198095238095,0.295591624017,0.138857142857,0.397547749808,0.160952380952,0.269300673904
1,letras/caracter222.png,letras/caracter215.png,53840.7,0.430857768291,63724.5,0.340086245276,0.227428571429,0.291721338778,0.212380952381,0.271270861989,0.148,0.352840837678,0.174285714286,0.216650655238
1,letras/caracter396.png,letras/caracter391.png,39572.3571429,0.469323278487,57036.2142857,0.329498427846,0.204,0.374423138545,0.185714285714,0.38412111803,0.107428571429,0.523312226117,0.151428571429,0.397383066442
1,letras/caracter396.png,letras/caracter402.png,55066.8857143,0.293086487218,66139.7142857,0.257013387995,0.259428571429,0.227077888582,0.171428571429,0.440745137232,0.164,0.321128013029,0.171428571429,0.34372088592
1,letras/caracter396.png,letras/caracter394.png,38680.5857143,0.46313901915,56478.8571429,0.390230946101,0.243428571429,0.247674631421,0.2,0.360050605974,0.141142857143,0.371121187969,0.202857142857,0.191550557473
1,letras/caracter396.png,letras/caracter400.png,38569.1142857,0.401767857715,43659.6428571,0.418829293833,0.263428571429,0.166103559966,0.184761904762,0.420815798226,0.141142857143,0.312208332006,0.154285714286,0.307245889544
1,letras/caracter396.png,letras/caracter399.png,51797.0571429,0.376313793853,65210.7857143,0.291283415858,0.241714285714,0.291738743293,0.18380952381,0.326057509459,0.151428571429,0.330710166203,0.18,0.239214824106
1,letras/caracter396.png,letras/caracter395.png,30766.1142857,0.582661932063,43473.8571429,0.511318327479,0.177714285714,0.464457785786,0.142857142857,0.513835700773,0.111428571429,0.557874015639,0.152380952381,0.432339800262
1,letras/caracter396.png,letras/caracter389.png,51499.8,0.377527764422,71155.9285714,0.279271866703,0.250285714286,0.241181971854,0.202857142857,0.265548633023,0.145142857143,0.352164511453,0.181904761905,0.270222173941
1,letras/caracter396.png,letras/caracter393.png,32958.3857143,0.572196388489,44960.1428571,0.455010892034,0.176571428571,0.440355206782,0.16380952381,0.385640176449,0.101714285714,0.555201185519,0.13619047619,0.409485261216
1,letras/caracter396.png,letras/caracter390.png,59637.2142857,0.298882032772,88991.3571429,0.192426109789,0.250857142857,0.221381801611,0.187619047619,0.366878994,0.145714285714,0.313354507907,0.202857142857,0.162596760685
1,letras/caracter396.png,letras/caracter398.png,41467.3714286,0.481526417773,49419.0,0.473787040777,0.225714285714,0.353481058358,0.18380952381,0.406909837083,0.140571428571,0.412617065066,0.160952380952,0.415906487948
1,letras/caracter396.png,letras/caracter397.png,40092.5571429,0.510687741887,40872.8571429,0.465003776759,0.225714285714,0.355593854814,0.160952380952,0.456457327749,0.133714285714,0.445923572132,0.148571428571,0.393435994788
1,letras/caracter273.png,letras/caracter276.png,39349.4142857,0.55929816687,65582.3571429,0.286528257436,0.166285714286,0.459816683655,0.188571428571,0.20791526226,0.0977142857143,0.544648079288,0.162857142857,0.22684513421
1,letras/caracter273.png,letras/caracter275.png,33329.9571429,0.658752811682,55549.9285714,0.412270690923,0.157142857143,0.495631078295,0.188571428571,0.158032914727,0.0828571428571,0.615071127911,0.138095238095,0.331562965522
1,letras/caracter273.png,letras/caracter278.png,57742.2,0.407968635911,88805.5714286,0.167368437235,0.186857142857,0.346121965828,0.185714285714,0.16562548152,0.119428571429,0.408189015587,0.178095238095,0.172620248277
1,letras/caracter273.png,letras/caracter279.png,42247.6714286,0.491924904228,60751.9285714,0.401967684629,0.194857142857,0.300263435029,0.189523809524,0.217015599849,0.109142857143,0.428662034198,0.148571428571,0.298827772157
1,letras/caracter273.png,letras/caracter280.png,39572.3571429,0.585069723809,65025.0,0.374032037427,0.189142857143,0.380648429767,0.230476190476,0.147168604732,0.115428571429,0.466458281904,0.189523809524,0.145801023208
1,letras/caracter273.png,letras/caracter274.png,37231.4571429,0.58642231894,62052.4285714,0.320335670928,0.170857142857,0.448214132516,0.186666666667,0.178804648038,0.106857142857,0.528121627363,0.178095238095,0.196546608157
1,letras/caracter273.png,letras/caracter272.png,25601.2714286,0.733715191467,40501.2857143,0.555764540028,0.149714285714,0.514439142777,0.2,0.135108110654,0.0794285714286,0.640514674642,0.132380952381,0.36492064122
1,letras/caracter273.png,letras/caracter277.png,40687.0714286,0.540561834627,67811.7857143,0.337732866836,0.162285714286,0.437605295871,0.209523809524,0.191452518498,0.102285714286,0.533432159313,0.170476190476,0.251726311055
1,letras/caracter319.png,letras/caracter320.png,45034.4571429,0.518573022715,72456.4285714,0.309634675876,0.199428571429,0.369034049955,0.210476190476,0.172290482389,0.143428571429,0.42749135913,0.228571428571,0.111935577812
1,letras/caracter319.png,letras/caracter318.png,55178.3571429,0.390590162269,75986.3571429,0.228289170378,0.253714285714,0.258249828854,0.174285714286,0.317192145396,0.170285714286,0.275422974845,0.224761904762,0.0607174491042
1,letras/caracter319.png,letras/caracter325.png,73125.2571429,0.233205588429,91035.0,0.12295373675,0.280571428571,0.158146916245,0.144761904762,0.452516052121,0.194857142857,0.203652771207,0.224761904762,0.0668728003738
1,letras/caracter319.png,letras/caracter324.png,36897.0428571,0.49118026829,51276.8571429,0.491313591817,0.236,0.268692272459,0.16,0.345603508737,0.134857142857,0.33283216617,0.189523809524,0.113991182883
1,letras/caracter319.png,letras/caracter323.png,48044.1857143,0.454833557089,74128.5,0.324842920099,0.22,0.297666794175,0.227619047619,0.227308591113,0.159428571429,0.331496223714,0.24380952381,0.0670644916303
1,letras/caracter319.png,letras/caracter317.png,65322.2571429,0.320648429033,105340.5,0.0841528893102,0.213142857143,0.317058501891,0.212380952381,0.288137124085,0.165714285714,0.300593133045,0.262857142857,0.0524730611772
1,letras/caracter319.png,letras/caracter316.png,57296.3142857,0.362573681263,81374.1428571,0.24777289553,0.257142857143,0.191746398329,0.19619047619,0.243086957929,0.161714285714,0.25365258436,0.217142857143,0.095733530415
1,letras/caracter319.png,letras/caracter322.png,39015.0,0.512103654048,62424.0,0.379278558483,0.2,0.344614463353,0.201904761905,0.228224582034,0.125142857143,0.398992601079,0.198095238095,0.152069076697
1,letras/caracter319.png,letras/caracter321.png,48601.5428571,0.402744563866,76729.5,0.2549637975,0.24,0.209102085504,0.159047619048,0.343591125343,0.152571428571,0.266948328511,0.239047619048,0.041085022841
1,letras/caracter24.png,letras/caracter26.png,43808.2714286,0.435662553594,59451.4285714,0.375059649819,0.237714285714,0.228614449844,0.169523809524,0.391924302651,0.144571428571,0.30767987988,0.192380952381,0.168746403793
1,letras/caracter24.png,letras/caracter21.png,47598.3,0.393283722231,76915.2857143,0.149936989444,0.191428571429,0.347384397898,0.191428571429,0.312617983414,0.117714285714,0.389689022192,0.188571428571,0.126007288633
1,letras/caracter24.png,letras/caracter27.png,44885.8285714,0.487144254486,62424.0,0.337737620833,0.236571428571,0.304700557004,0.179047619048,0.324137380989,0.131428571429,0.426677208354,0.179047619048,0.297631498914
1,letras/caracter24.png,letras/caracter22.png,39349.4142857,0.48022287865,51462.6428571,0.362452190983,0.213714285714,0.329291472695,0.153333333333,0.457354635927,0.139428571429,0.318405956254,0.186666666667,0.140234984015
1,letras/caracter24.png,letras/caracter23.png,34444.6714286,0.483474500067,45517.5,0.378966937566,0.228,0.32322428,0.147619047619,0.481549027394,0.123428571429,0.407859089062,0.159047619048,0.288268298394
1,letras/caracter384.png,letras/caracter379.png,47561.1428571,0.4624431125,71341.7142857,0.315588611533,0.194857142857,0.330509890193,0.191428571429,0.253474619221,0.121714285714,0.392771835147,0.186666666667,0.191501335966
1,letras/caracter384.png,letras/caracter388.png,49158.9,0.438057754139,61680.8571429,0.307468479472,0.273714285714,0.209702338034,0.174285714286,0.371695513414,0.160571428571,0.298450255855,0.2,0.126528377796
1,letras/caracter384.png,letras/caracter385.png,47932.7142857,0.470543500021,50905.2857143,0.453228259771,0.265714285714,0.177156630049,0.14380952381,0.388670011103,0.172,0.30796239946,0.202857142857,0.192715490358
1,letras/caracter384.png,letras/caracter378.png,55624.2428571,0.385718537928,86947.7142857,0.15630080055,0.201714285714,0.33026097653,0.178095238095,0.290457571754,0.144,0.335061902036,0.22380952381,0.0916870541472
1,letras/caracter384.png,letras/caracter375.png,47263.8857143,0.420384785728,56664.6428571,0.442747618682,0.282285714286,0.140082660145,0.194285714286,0.296040791865,0.174285714286,0.229993532255,0.215238095238,0.177841518688
1,letras/caracter384.png,letras/caracter381.png,46483.5857143,0.40405014566,57593.5714286,0.352891912649,0.247428571429,0.196648723689,0.167619047619,0.292741673297,0.152571428571,0.273181827263,0.185714285714,0.162166199699
1,letras/caracter384.png,letras/caracter382.png,34667.6142857,0.547824065647,52020.0,0.423427985255,0.217142857143,0.273937102422,0.177142857143,0.355128999922,0.124,0.379551874658,0.190476190476,0.152288430868
1,letras/caracter384.png,letras/caracter383.png,48601.5428571,0.471723384635,76357.9285714,0.258526300171,0.214857142857,0.338560398152,0.171428571429,0.283759556378,0.162285714286,0.304981133851,0.255238095238,0.00811968520048
1,letras/caracter384.png,letras/caracter386.png,56627.4857143,0.395176956632,70041.2142857,0.264408514359,0.256571428571,0.218935559003,0.190476190476,0.254216937713,0.157142857143,0.28038655534,0.211428571429,0.11251403083
1,letras/caracter384.png,letras/caracter373.png,57630.7285714,0.39016036949,81374.1428571,0.256125677552,0.244,0.237697016162,0.2,0.272091716884,0.148571428571,0.329339868468,0.199047619048,0.181420609812
1,letras/caracter345.png,letras/caracter350.png,54509.5285714,0.391270230774,64467.6428571,0.214357215977,0.224571428571,0.27437771585,0.191428571429,0.188453102179,0.146285714286,0.337795582332,0.162857142857,0.150083841621
1,letras/caracter345.png,letras/caracter355.png,53506.2857143,0.369308539143,71713.2857143,0.20602858048,0.225714285714,0.279574136934,0.184761904762,0.18591188089,0.145714285714,0.294215181473,0.186666666667,0.106651456733
1,letras/caracter345.png,letras/caracter342.png,43027.9714286,0.538149960235,51091.0714286,0.372546213329,0.192571428571,0.351097823929,0.175238095238,0.241191985006,0.110857142857,0.524000163782,0.137142857143,0.288239882766
1,letras/caracter345.png,letras/caracter352.png,44922.9857143,0.450948834413,57407.7857143,0.262101491565,0.194857142857,0.312073984101,0.153333333333,0.193276188958,0.122285714286,0.41008766654,0.147619047619,0.179200814168
1,letras/caracter345.png,letras/caracter351.png,52948.9285714,0.328745315634,70412.7857143,0.16894532854,0.221714285714,0.259460650358,0.160952380952,0.22580276433,0.141142857143,0.318636758769,0.175238095238,0.112989870596
1,letras/caracter345.png,letras/caracter348.png,46372.1142857,0.472116201414,60937.7142857,0.309153925181,0.200571428571,0.372078691459,0.172380952381,0.267792140587,0.140571428571,0.381896685011,0.181904761905,0.215384371344
1,letras/caracter345.png,letras/caracter344.png,43027.9714286,0.428604930085,43288.0714286,0.421014265634,0.240571428571,0.220892058615,0.181904761905,0.202746822055,0.131428571429,0.374722692856,0.142857142857,0.313271830385
1,letras/caracter345.png,letras/caracter357.png,43139.4428571,0.451688937793,55549.9285714,0.416053295643,0.236571428571,0.273422652926,0.186666666667,0.243263577003,0.136571428571,0.408094048594,0.17619047619,0.239858564317
1,letras/caracter345.png,letras/caracter343.png,44031.2142857,0.472237788042,62424.0,0.233678064263,0.164,0.397630639765,0.171428571429,0.21933006484,0.0971428571429,0.492026285123,0.128571428571,0.2460908255
1,letras/caracter345.png,letras/caracter347.png,52057.1571429,0.37386433199,71527.5,0.188974336191,0.193714285714,0.311085880671,0.193333333333,0.223946644397,0.130857142857,0.32917857124,0.175238095238,0.105537018921
1,letras/caracter43.png,letras/caracter41.png,55587.0857143,0.412291446446,86947.7142857,0.198445291995,0.2,0.380854538368,0.160952380952,0.433623364965,0.138857142857,0.424892076292,0.221904761905,0.148981567667
1,letras/caracter43.png,letras/caracter56.png,58708.2857143,0.443642532406,74314.2857143,0.325427958302,0.208,0.333385440544,0.173333333333,0.39619209382,0.150857142857,0.389140604322,0.192380952381,0.232618649354
1,letras/caracter43.png,letras/caracter57.png,63724.5,0.30538573698,78587.3571429,0.241070837203,0.238857142857,0.226740992162,0.173333333333,0.284056597067,0.147428571429,0.301346881825,0.172380952381,0.19808236413
1,letras/caracter43.png,letras/caracter46.png,49233.2142857,0.480965887026,79887.8571429,0.233607120457,0.174857142857,0.379175507426,0.200952380952,0.275584179623,0.129142857143,0.420606354502,0.215238095238,0.136562493447
1,letras/caracter43.png,letras/caracter42.png,34853.4,0.564490171479,54621.0,0.3554423836,0.164,0.448180173361,0.166666666667,0.332175484268,0.101714285714,0.523632561464,0.164761904762,0.208800279238
1,letras/caracter43.png,letras/caracter54.png,62386.8428571,0.280621620884,70598.5714286,0.23042741368,0.241714285714,0.183954358729,0.191428571429,0.275590285628,0.156,0.262472274197,0.161904761905,0.184756872277
1,letras/caracter43.png,letras/caracter47.png,55624.2428571,0.362016499902,88619.7857143,0.155119247462,0.202857142857,0.265207076289,0.197142857143,0.263187419192,0.132571428571,0.314321025347,0.206666666667,0.0814104815882
1,letras/caracter43.png,letras/caracter50.png,58708.2857143,0.341748196495,84718.2857143,0.220476293762,0.226857142857,0.214980832205,0.213333333333,0.185503678839,0.136571428571,0.309158912345,0.19619047619,0.121321869755
1,letras/caracter43.png,letras/caracter49.png,50459.4,0.44113117197,66325.5,0.326457021696,0.224,0.307201789351,0.184761904762,0.288259100854,0.142285714286,0.344022092973,0.18380952381,0.193791685116
1,letras/caracter43.png,letras/caracter53.png,59488.5857143,0.38749597757,74314.2857143,0.23179761235,0.243428571429,0.269839715203,0.162857142857,0.353176111789,0.162857142857,0.325567404773,0.2,0.136719812065
1,letras/caracter43.png,letras/caracter52.png,48564.3857143,0.480582313738,78401.5714286,0.187384263267,0.176,0.442674639579,0.17619047619,0.30535335368,0.125714285714,0.478824580674,0.205714285714,0.149385236913
1,letras/caracter43.png,letras/caracter51.png,45443.1857143,0.489662402038,67254.4285714,0.244614632585,0.157714285714,0.498468027902,0.170476190476,0.39995849061,0.114857142857,0.553481973637,0.169523809524,0.280190589812
1,letras/caracter43.png,letras/caracter40.png,37751.6571429,0.598856521196,60751.9285714,0.348394115723,0.149142857143,0.488697660422,0.166666666667,0.260680774019,0.115428571429,0.50661205562,0.192380952381,0.15991396619
1,letras/caracter43.png,letras/caracter45.png,48787.3285714,0.484446803718,74871.6428571,0.309284474226,0.183428571429,0.425081307712,0.211428571429,0.305242444683,0.113714285714,0.516220154677,0.174285714286,0.280578775668
1,letras/caracter594.png,letras/caracter596.png,24858.1285714,0.708540311524,39200.7857143,0.59807568504,0.151428571429,0.514832694536,0.171428571429,0.343265471169,0.0857142857143,0.637156318897,0.135238095238,0.476143620371
1,letras/caracter594.png,letras/caracter605.png,50050.6714286,0.488187845177,69298.0714286,0.268201375755,0.174857142857,0.399284565647,0.189523809524,0.262766162971,0.110285714286,0.515411891456,0.150476190476,0.245694081829
1,letras/caracter594.png,letras/caracter604.png,49158.9,0.366280150139,67811.7857143,0.275517005539,0.257714285714,0.193481453296,0.174285714286,0.332468569365,0.150285714286,0.281931841214,0.204761904762,0.151843617062
1,letras/caracter594.png,letras/caracter603.png,47709.7714286,0.568502408014,47189.5714286,0.518587575599,0.201142857143,0.375772703156,0.172380952381,0.362213956324,0.120571428571,0.485842737149,0.160952380952,0.442722981152
1,letras/caracter594.png,letras/caracter602.png,50830.9714286,0.393093213409,62981.3571429,0.328408432037,0.225142857143,0.209059659305,0.207619047619,0.267003280816,0.140571428571,0.358533096385,0.167619047619,0.303825225762
1,letras/caracter594.png,letras/caracter599.png,37008.5142857,0.601166641087,61680.8571429,0.334470784741,0.140571428571,0.516064200576,0.206666666667,0.246199263267,0.0891428571429,0.630853646316,0.148571428571,0.376167388407
1,letras/caracter594.png,letras/caracter598.png,43473.8571429,0.550820048768,72456.4285714,0.264823438826,0.172,0.424028575846,0.199047619048,0.231259070424,0.118285714286,0.486262284054,0.197142857143,0.119014201569
1,letras/caracter594.png,letras/caracter600.png,40464.1285714,0.554937257627,64839.2142857,0.380719113789,0.164571428571,0.441725276734,0.175238095238,0.343841863776,0.109714285714,0.538117963185,0.174285714286,0.37066684928
1,letras/caracter594.png,letras/caracter601.png,53729.2285714,0.457779752209,68740.7142857,0.296369677798,0.192571428571,0.344526833282,0.186666666667,0.307296313082,0.126285714286,0.505800843564,0.157142857143,0.359260925777
1,letras/caracter594.png,letras/caracter597.png,34221.7285714,0.639926096926,57036.2142857,0.424218050506,0.123428571429,0.591261187435,0.179047619048,0.296204247073,0.106285714286,0.618839516505,0.177142857143,0.338953674632
1,letras/caracter494.png,letras/caracter497.png,56924.7428571,0.360551958006,61309.2857143,0.360608846806,0.265142857143,0.173819987738,0.162857142857,0.351739081523,0.153142857143,0.311331582427,0.166666666667,0.273992890334
1,letras/caracter494.png,letras/caracter493.png,52280.1,0.361381414436,72456.4285714,0.319825418647,0.279428571429,0.137482250104,0.184761904762,0.32046757937,0.177714285714,0.19412583922,0.255238095238,0.0227715085896
1,letras/caracter494.png,letras/caracter498.png,66065.4,0.264196811032,72642.2142857,0.25108287998,0.312,0.0936150488636,0.191428571429,0.302216362518,0.188,0.209555487407,0.198095238095,0.209124225082
1,letras/caracter494.png,letras/caracter489.png,61272.1285714,0.32065661288,78773.1428571,0.280744835859,0.26,0.184407618055,0.190476190476,0.325108687826,0.184,0.19993957614,0.235238095238,0.0995814884576
1,letras/caracter494.png,letras/caracter496.png,60603.3,0.371476647385,65953.9285714,0.492672902521,0.258857142857,0.187246777615,0.16380952381,0.3531487315,0.206285714286,0.142907062484,0.24,0.161820610571
1,letras/caracter494.png,letras/caracter490.png,59823.0,0.377910675885,70412.7857143,0.322067755013,0.272571428571,0.201350119747,0.189523809524,0.343510504837,0.179428571429,0.298445700782,0.200952380952,0.233174853248
1,letras/caracter494.png,letras/caracter491.png,71193.0857143,0.274212453877,90663.4285714,0.215698949635,0.304571428571,0.162638387165,0.220952380952,0.231775075537,0.221142857143,0.130645509555,0.28380952381,0.0338015463408
1,letras/caracter494.png,letras/caracter486.png,56144.4428571,0.3274197287,76729.5,0.258683043836,0.245714285714,0.19993268113,0.200952380952,0.255221902363,0.166857142857,0.253523405735,0.237142857143,0.105456227844
1,letras/caracter494.png,letras/caracter495.png,55698.5571429,0.361370387045,62609.7857143,0.383702417681,0.274857142857,0.146320372405,0.174285714286,0.360300467125,0.194857142857,0.17190139763,0.235238095238,0.102293327499
1,letras/caracter494.png,letras/caracter488.png,49456.1571429,0.397156727821,65582.3571429,0.415124774722,0.241142857143,0.217407147899,0.181904761905,0.265772890447,0.178857142857,0.22995139658,0.257142857143,0.0631081452769
1,letras/caracter494.png,letras/caracter487.png,66845.7,0.290694563239,84160.9285714,0.307315395833,0.305142857143,0.0746925273724,0.180952380952,0.363814154708,0.207428571429,0.133921777251,0.266666666667,0.0586906733574
1,letras/caracter494.png,letras/caracter492.png,57593.5714286,0.324307053327,79144.7142857,0.239674274621,0.261714285714,0.156952859383,0.197142857143,0.25110649194,0.161714285714,0.254046947404,0.226666666667,0.113877649381
1,letras/caracter596.png,letras/caracter605.png,46818.0,0.466568882335,61680.8571429,0.320654462138,0.186857142857,0.375630163394,0.208571428571,0.285688562339,0.120571428571,0.481349659717,0.16,0.296414521415
1,letras/caracter596.png,letras/caracter604.png,45926.2285714,0.418546131909,62052.4285714,0.35196155621,0.250285714286,0.242683319769,0.187619047619,0.297483608106,0.151428571429,0.302072042357,0.200952380952,0.226377734404
1,letras/caracter596.png,letras/caracter603.png,50050.6714286,0.532026911477,49976.3571429,0.454643029385,0.206285714286,0.369590087911,0.166666666667,0.381488615903,0.117142857143,0.454829234005,0.14380952381,0.403419651494
1,letras/caracter596.png,letras/caracter602.png,53840.7,0.359415128911,67626.0,0.283147895996,0.222285714286,0.230835495233,0.184761904762,0.341874404271,0.141714285714,0.359185601312,0.169523809524,0.291026227244
1,letras/caracter596.png,letras/caracter599.png,37565.8714286,0.574138372006,60380.3571429,0.368080924986,0.156,0.45860680542,0.189523809524,0.283793944492,0.0925714285714,0.596411164583,0.146666666667,0.412493084081
1,letras/caracter596.png,letras/caracter598.png,40687.0714286,0.552208657882,65582.3571429,0.321012866448,0.195428571429,0.385734077219,0.18380952381,0.278094767513,0.130857142857,0.436823924867,0.210476190476,0.127841301095
1,letras/caracter596.png,letras/caracter600.png,43696.8,0.562172010687,70227.0,0.359629339636,0.191428571429,0.379191424262,0.180952380952,0.288142274964,0.12,0.50478877177,0.187619047619,0.29850452247
1,letras/caracter596.png,letras/caracter601.png,48490.0714286,0.510365252885,57779.3571429,0.406399912994,0.213714285714,0.346629558202,0.180952380952,0.376305333435,0.130857142857,0.48598307216,0.157142857143,0.39058152916
1,letras/caracter596.png,letras/caracter597.png,39237.9428571,0.5719796837,63167.1428571,0.375483082657,0.159428571429,0.48266577803,0.184761904762,0.293888238623,0.104,0.581224487092,0.165714285714,0.372724483298
1,letras/caracter566.png,letras/caracter556.png,31434.9428571,0.63205527464,39572.3571429,0.608846297544,0.188,0.440283560434,0.140952380952,0.491424038707,0.113714285714,0.48857869017,0.13619047619,0.46030627987
1,letras/caracter566.png,letras/caracter560.png,41801.7857143,0.47651396008,57965.1428571,0.35244167374,0.197142857143,0.358343225857,0.161904761905,0.35697819851,0.117142857143,0.405887345882,0.147619047619,0.286514028782
1,letras/caracter566.png,letras/caracter555.png,36674.1,0.514812869726,51462.6428571,0.419893450244,0.182857142857,0.395784461819,0.166666666667,0.410509634107,0.102285714286,0.465639055486,0.132380952381,0.380818966017
1,letras/caracter566.png,letras/caracter571.png,42136.2,0.532404605327,47375.3571429,0.407867161504,0.226857142857,0.347009780555,0.138095238095,0.463073614694,0.134285714286,0.459841688579,0.146666666667,0.372341851561
1,letras/caracter566.png,letras/caracter557.png,49716.2571429,0.385380101516,73199.5714286,0.209587132903,0.219428571429,0.297392789276,0.169523809524,0.321681075263,0.139428571429,0.35138337844,0.194285714286,0.172546690501
1,letras/caracter566.png,letras/caracter564.png,29837.1857143,0.579175954633,37900.2857143,0.491102713694,0.188,0.389395194785,0.173333333333,0.347162053432,0.0954285714286,0.512544287288,0.120952380952,0.467987270852
1,letras/caracter566.png,letras/caracter567.png,43585.3285714,0.416260464352,61123.5,0.213616203685,0.208,0.333799852253,0.184761904762,0.322148030441,0.122857142857,0.39992997611,0.154285714286,0.260804185685
1,letras/caracter566.png,letras/caracter568.png,55958.6571429,0.326407201378,79887.8571429,0.24480879268,0.277142857143,0.152856866949,0.181904761905,0.351267759481,0.181142857143,0.192157130053,0.248571428571,0.0517446093241
1,letras/caracter566.png,letras/caracter565.png,49939.2,0.329482446452,62795.5714286,0.336694556219,0.242857142857,0.143891295724,0.16,0.392214257452,0.151428571429,0.227558096722,0.178095238095,0.247190363809
1,letras/caracter566.png,letras/caracter570.png,34779.0857143,0.610020368702,38086.0714286,0.587522493604,0.202285714286,0.388520496555,0.151428571429,0.396659158504,0.125142857143,0.453977042253,0.154285714286,0.373072332084
1,letras/caracter566.png,letras/caracter569.png,37342.9285714,0.535473468862,39386.5714286,0.545644269137,0.225142857143,0.291561755906,0.142857142857,0.408688460964,0.141714285714,0.363250395626,0.153333333333,0.316483960142
1,letras/caracter566.png,letras/caracter562.png,39683.8285714,0.500202187953,56478.8571429,0.394259762861,0.198857142857,0.354769666753,0.172380952381,0.364801081565,0.115428571429,0.407403818909,0.154285714286,0.27892928814
