resposta,char1,char2,MSE,ISS,MSE_centro,ISS_centro,MSE_canny,ISS_canny,MSE_canny_centro,ISS_canny_centro,MSE_skeleton,ISS_skeleton,MSE_skeleton_centro,ISS_skeleton_centro,imgA_mean,imgB_mean,imgA_var,imgB_var,imgA_entropy,imgB_entropy
1,../letras/caracter368.png,../letras/caracter376.png,6911.22857143,0.679315055214,11518.7142857,0.439289150144,0.131428571429,0.596279432737,0.202857142857,0.214783286606,0.0594285714286,0.708100595348,0.0990476190476,0.487469448595,0.0868571428571,0.0765714285714,0.0793129795918,0.070708244898,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter396.png,5982.3,0.732105511874,9970.5,0.508860105103,0.0862857142857,0.695867961329,0.128571428571,0.399758611436,0.0491428571429,0.748299193073,0.0819047619048,0.538548520635,0.0868571428571,0.0382857142857,0.0793129795918,0.0368199183673,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter372.png,7691.52857143,0.6089888197,10589.7857143,0.508046587604,0.137714285714,0.539722966251,0.158095238095,0.328206190323,0.0691428571429,0.63048742808,0.0857142857143,0.541601278674,0.0868571428571,0.0885714285714,0.0793129795918,0.0807265306122,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter382.png,6502.5,0.707371388622,10837.5,0.463514212473,0.0891428571429,0.696753082591,0.165714285714,0.250935064751,0.0474285714286,0.748332924004,0.0790476190476,0.538610360674,0.0868571428571,0.0542857142857,0.0793129795918,0.0513387755102,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter384.png,6836.91428571,0.700248318506,11394.8571429,0.461118300242,0.0862857142857,0.705988537797,0.171428571429,0.294638738533,0.0514285714286,0.738236597911,0.0857142857143,0.528433638773,0.0868571428571,0.072,0.0793129795918,0.066816,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter375.png,8546.14285714,0.610917930739,14243.5714286,0.336450494342,0.122285714286,0.579675662895,0.167619047619,0.325128138242,0.0611428571429,0.681899735999,0.101904761905,0.456100728527,0.0868571428571,0.102857142857,0.0793129795918,0.0922775510204,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter374.png,11853.1285714,0.489734292306,19631.3571429,0.256462342532,0.145714285714,0.487840581915,0.155238095238,0.330518893371,0.0794285714286,0.583904156982,0.132380952381,0.400248318403,0.0868571428571,0.125142857143,0.0793129795918,0.109482122449,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter380.png,5202.0,0.755098614122,8670.0,0.551014125891,0.0914285714286,0.694875087749,0.155238095238,0.319837335064,0.0508571428571,0.761540031164,0.0847619047619,0.562823390468,0.0868571428571,0.0571428571429,0.0793129795918,0.0538775510204,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter371.png,6242.4,0.708432815711,10404.0,0.48796114014,0.119428571429,0.62627517467,0.178095238095,0.275470368289,0.0571428571429,0.727939538603,0.0952380952381,0.521459964865,0.0868571428571,0.08,0.0793129795918,0.0736,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter369.png,9029.18571429,0.614622699489,15048.6428571,0.357455458993,0.138285714286,0.528514199026,0.2,0.216455844742,0.068,0.662203272386,0.113333333333,0.418800105388,0.0868571428571,0.114857142857,0.0793129795918,0.101664979592,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter388.png,4533.17142857,0.770677041641,7555.28571429,0.584307019632,0.0908571428571,0.708076959416,0.117142857143,0.493214969316,0.052,0.76419517419,0.0866666666667,0.57007203238,0.0868571428571,0.100571428571,0.0793129795918,0.0904568163265,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter393.png,11332.9285714,0.532386190991,18702.4285714,0.273017691209,0.134857142857,0.551112295107,0.193333333333,0.18711695145,0.0725714285714,0.615833445476,0.119047619048,0.421881836318,0.0868571428571,0.103428571429,0.0793129795918,0.0927311020408,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter370.png,7431.42857143,0.662232642566,12385.7142857,0.41390926931,0.126285714286,0.598403837842,0.147619047619,0.378505973567,0.0748571428571,0.676601785823,0.124761904762,0.433292981536,0.0868571428571,0.114285714286,0.0793129795918,0.101224489796,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter378.png,8657.61428571,0.598473832181,14429.3571429,0.349206547809,0.149714285714,0.525002263051,0.197142857143,0.225406112507,0.076,0.61973909168,0.126666666667,0.380233653287,0.0868571428571,0.112571428571,0.0793129795918,0.0998991020408,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter379.png,7803.0,0.653222800635,13005.0,0.461418547782,0.115428571429,0.59775162919,0.164761904762,0.3221712258,0.056,0.693258756182,0.0933333333333,0.529305017365,0.0868571428571,0.0857142857143,0.0793129795918,0.0783673469388,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter377.png,8546.14285714,0.64090485997,14243.5714286,0.408021989034,0.119428571429,0.602021812591,0.161904761905,0.350488118286,0.0577142857143,0.699808305496,0.0961904761905,0.500837639984,0.0868571428571,0.0845714285714,0.0793129795918,0.0774191020408,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter386.png,7394.27142857,0.666920826092,12323.7857143,0.401198454562,0.0948571428571,0.665288299042,0.168571428571,0.288862035336,0.0554285714286,0.709845094127,0.092380952381,0.47043021893,0.0868571428571,0.0725714285714,0.0793129795918,0.0673048163265,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter381.png,6130.92857143,0.734103557573,10218.2142857,0.512523188884,0.101714285714,0.657625917905,0.154285714286,0.331892657823,0.0474285714286,0.768418043353,0.0790476190476,0.57543307948,0.0868571428571,0.0668571428571,0.0793129795918,0.0623872653061,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter383.png,5759.35714286,0.740303061553,9598.92857143,0.52388894618,0.0794285714286,0.7206686554,0.157142857143,0.264880584149,0.0405714285714,0.771143746765,0.067619047619,0.580430202403,0.0868571428571,0.0497142857143,0.0793129795918,0.0472427755102,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter391.png,6539.65714286,0.716511593504,10899.4285714,0.480271254757,0.0977142857143,0.68206136864,0.174285714286,0.232576183084,0.048,0.754948737487,0.08,0.55073935206,0.0868571428571,0.0537142857143,0.0793129795918,0.0508290612245,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter395.png,9289.28571429,0.532198265328,12943.0714286,0.444560907963,0.144571428571,0.464208844171,0.16380952381,0.342808072857,0.0708571428571,0.58567278189,0.0961904761905,0.513010890631,0.0868571428571,0.109714285714,0.0793129795918,0.0976770612245,0.0123121590934,0.0123121590934
1,../letras/caracter368.png,../letras/caracter373.png,7431.42857143,0.677264541126,12385.7142857,0.408318325399,0.102285714286,0.631221654806,0.170476190476,0.258836640748,0.0485714285714,0.733095717071,0.0809523809524,0.510675481296,0.0868571428571,0.0502857142857,0.0793129795918,0.0477570612245,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter549.png,9177.81428571,0.537840830776,15296.3571429,0.240291547475,0.134857142857,0.519385524734,0.135238095238,0.43921993832,0.0754285714286,0.603948444193,0.125714285714,0.348117338038,0.0805714285714,0.072,0.0740796734694,0.066816,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter542.png,9809.48571429,0.579133928429,10775.5714286,0.365866560187,0.142857142857,0.525184579851,0.148571428571,0.370552972828,0.0805714285714,0.647250127228,0.0980952380952,0.433051505601,0.0805714285714,0.0908571428571,0.0740796734694,0.082602122449,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter548.png,6353.87142857,0.623900076806,10589.7857143,0.337713770812,0.105714285714,0.609093788347,0.0933333333333,0.676197308292,0.0622857142857,0.663472636335,0.10380952381,0.40327064404,0.0805714285714,0.0251428571429,0.0740796734694,0.0245106938776,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter541.png,9140.65714286,0.607052716053,8298.42857143,0.472844172201,0.125714285714,0.52216111125,0.0933333333333,0.676197308292,0.0702857142857,0.653426779295,0.0857142857143,0.484850186752,0.0805714285714,0.0862857142857,0.0740796734694,0.0788404897959,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter555.png,5833.67142857,0.679976312807,9722.78571429,0.440520203482,0.0977142857143,0.660685525216,0.158095238095,0.343108567889,0.0537142857143,0.707130378584,0.0895238095238,0.483309838165,0.0805714285714,0.0525714285714,0.0740796734694,0.0498076734694,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter536.png,9772.32857143,0.502167305721,16287.2142857,0.240822579916,0.153714285714,0.476081276629,0.153333333333,0.406346798576,0.0788571428571,0.558917582682,0.131428571429,0.328681692952,0.0805714285714,0.088,0.0740796734694,0.080256,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter550.png,10143.9,0.50815308811,16906.5,0.188825749188,0.145714285714,0.512392130413,0.144761904762,0.413312454705,0.0862857142857,0.554340842336,0.14380952381,0.257347810063,0.0805714285714,0.104,0.0740796734694,0.093184,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter537.png,8657.61428571,0.570131761957,14429.3571429,0.248609662753,0.145142857143,0.535988249504,0.167619047619,0.323571912017,0.0782857142857,0.599254947657,0.130476190476,0.289109534345,0.0805714285714,0.0971428571429,0.0740796734694,0.087706122449,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter566.png,5202.0,0.752348232932,8670.0,0.573264712901,0.107428571429,0.658303975161,0.130476190476,0.583383099255,0.052,0.767034527765,0.0866666666667,0.592144364054,0.0805714285714,0.0622857142857,0.0740796734694,0.0584062040816,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter540.png,7914.47142857,0.630427254234,13190.7857143,0.352504074549,0.137714285714,0.561583034415,0.16,0.460733390732,0.076,0.644826663775,0.126666666667,0.371661359346,0.0805714285714,0.102857142857,0.0740796734694,0.0922775510204,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter544.png,7357.11428571,0.632645499044,12261.8571429,0.350652177963,0.131428571429,0.591377975674,0.15619047619,0.45393253009,0.0662857142857,0.673118889044,0.110476190476,0.419765000825,0.0805714285714,0.0565714285714,0.0740796734694,0.0533711020408,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter563.png,6911.22857143,0.641312533188,11518.7142857,0.383707824421,0.121714285714,0.601265487413,0.165714285714,0.422616781904,0.0634285714286,0.668113801637,0.105714285714,0.431965098163,0.0805714285714,0.0554285714286,0.0740796734694,0.052356244898,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter551.png,5573.57142857,0.686514766704,9289.28571429,0.452507368959,0.109142857143,0.609298804983,0.13619047619,0.454311956804,0.0525714285714,0.704054565571,0.087619047619,0.477670847641,0.0805714285714,0.0337142857143,0.0740796734694,0.0325776326531,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter558.png,7208.48571429,0.65084339553,12014.1428571,0.388292965963,0.130857142857,0.602220591913,0.141904761905,0.498974183837,0.0674285714286,0.665307586961,0.112380952381,0.406634720188,0.0805714285714,0.0782857142857,0.0740796734694,0.0721570612245,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter559.png,6316.71428571,0.681248332276,10527.8571429,0.507157547641,0.125714285714,0.597514674112,0.159047619048,0.475248640345,0.0662857142857,0.668928190511,0.110476190476,0.462416876355,0.0805714285714,0.092,0.0740796734694,0.083536,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter538.png,7951.62857143,0.584022855601,13252.7142857,0.271707321497,0.128571428571,0.579217572608,0.139047619048,0.414546555506,0.0662857142857,0.641313754507,0.110476190476,0.368598257455,0.0805714285714,0.052,0.0740796734694,0.049296,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter552.png,6836.91428571,0.616928938034,11394.8571429,0.324933349731,0.108,0.577243946192,0.130476190476,0.567426405888,0.052,0.666913099678,0.0866666666667,0.40957816017,0.0805714285714,0.0302857142857,0.0740796734694,0.0293684897959,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter545.png,10924.2,0.50883667764,18207.0,0.183819410234,0.150857142857,0.505857524557,0.182857142857,0.455080055797,0.0897142857143,0.562027695098,0.149523809524,0.248239687837,0.0805714285714,0.124,0.0740796734694,0.108624,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter560.png,6428.18571429,0.658370053672,10713.6428571,0.409193628783,0.127428571429,0.595540641005,0.132380952381,0.544828100744,0.0651428571429,0.667063880758,0.108571428571,0.40985459215,0.0805714285714,0.0548571428571,0.0740796734694,0.0518478367347,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter557.png,3009.72857143,0.825666318404,5016.21428571,0.717608649961,0.0754285714286,0.753476342867,0.0895238095238,0.702848993863,0.0337142857143,0.822270551217,0.0561904761905,0.710820398402,0.0805714285714,0.0891428571429,0.0740796734694,0.0811964081633,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter554.png,10106.7428571,0.547189951728,16844.5714286,0.273656764228,0.132571428571,0.561191780457,0.140952380952,0.512931707184,0.084,0.585938165492,0.14,0.325786535761,0.0805714285714,0.119428571429,0.0740796734694,0.105165387755,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter547.png,6242.4,0.638889255002,10404.0,0.3726742983,0.106857142857,0.583583500776,0.119047619048,0.587870908736,0.0497142857143,0.683144535644,0.0828571428571,0.446866607423,0.0805714285714,0.0291428571429,0.0740796734694,0.0282935510204,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter561.png,6168.08571429,0.670484360721,10280.1428571,0.423118291323,0.111428571429,0.642992963445,0.146666666667,0.432340786599,0.0645714285714,0.687483478182,0.107619047619,0.447290520761,0.0805714285714,0.0577142857143,0.0740796734694,0.0543833469388,0.0123121590934,0.0123121590934
1,../letras/caracter562.png,../letras/caracter565.png,5164.84285714,0.736831096721,8608.07142857,0.536378304161,0.116,0.639880156102,0.0933333333333,0.676197308292,0.0497142857143,0.76051981174,0.0828571428571,0.573051474454,0.0805714285714,0.0468571428571,0.0740796734694,0.0446615510204,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter611.png,11518.7142857,0.519909510104,19197.8571429,0.26436327423,0.143428571429,0.501432623281,0.178095238095,0.337028826835,0.08,0.607481554659,0.133333333333,0.40180790681,0.117142857143,0.0851428571429,0.103420408163,0.0778935510204,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter594.png,11072.8285714,0.518149455197,18454.7142857,0.267043362705,0.141714285714,0.505909529736,0.162857142857,0.401810455162,0.0851428571429,0.585208779171,0.141904761905,0.372878953074,0.117142857143,0.0817142857143,0.103420408163,0.0750370612245,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter595.png,10961.3571429,0.593229869641,18268.9285714,0.356852051195,0.137142857143,0.571595503337,0.15619047619,0.451465109197,0.0777142857143,0.674574278343,0.129523809524,0.518310561962,0.117142857143,0.100571428571,0.103420408163,0.0904568163265,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter599.png,9177.81428571,0.622001691341,15296.3571429,0.378263066757,0.130285714286,0.552203746161,0.16,0.422834516691,0.088,0.627316555948,0.146666666667,0.38552381785,0.117142857143,0.142857142857,0.103420408163,0.122448979592,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter593.png,9809.48571429,0.540352628836,16349.1428571,0.309127525144,0.133142857143,0.531726450053,0.165714285714,0.403472897541,0.0885714285714,0.584829843939,0.147619047619,0.370993759984,0.117142857143,0.121714285714,0.103420408163,0.106899918367,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter614.png,10664.1,0.566167592555,17773.5,0.306001876392,0.117714285714,0.596846204143,0.139047619048,0.537247627536,0.08,0.636392441386,0.133333333333,0.426284480503,0.117142857143,0.0628571428571,0.103420408163,0.058906122449,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter609.png,11258.6142857,0.51420339369,18764.3571429,0.228987036085,0.148571428571,0.496018765626,0.16,0.373622278813,0.0868571428571,0.577075947257,0.144761904762,0.329398104503,0.117142857143,0.0914285714286,0.103420408163,0.0830693877551,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter591.png,9772.32857143,0.621830235116,16287.2142857,0.476128736862,0.12,0.586905934496,0.145714285714,0.536946337105,0.0811428571429,0.648479346285,0.135238095238,0.524867928647,0.117142857143,0.108571428571,0.103420408163,0.0967836734694,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter610.png,9995.27142857,0.59125161203,16658.7857143,0.384487143392,0.119428571429,0.577404563275,0.12380952381,0.57820977164,0.0765714285714,0.639169790211,0.127619047619,0.45990303963,0.117142857143,0.0617142857143,0.103420408163,0.0579056326531,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter608.png,11258.6142857,0.607973979645,16101.4285714,0.424928913494,0.144571428571,0.546452771863,0.161904761905,0.467960643251,0.0954285714286,0.661128244281,0.12380952381,0.547516141058,0.117142857143,0.145142857143,0.103420408163,0.124076408163,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter612.png,11444.4,0.53040557148,15358.2857143,0.394980177239,0.140571428571,0.500867340802,0.141904761905,0.516502416709,0.0874285714286,0.596466439202,0.12,0.483991295036,0.117142857143,0.0954285714286,0.103420408163,0.0863219591837,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter616.png,8694.77142857,0.558927118159,14491.2857143,0.329078559372,0.14,0.552815846814,0.129523809524,0.505225102908,0.0925714285714,0.58797180255,0.154285714286,0.373172174846,0.117142857143,0.103428571429,0.103420408163,0.0927311020408,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter601.png,13413.7285714,0.420956189181,22356.2142857,0.143780590228,0.166857142857,0.412365534195,0.161904761905,0.402058774917,0.105142857143,0.472597162912,0.175238095238,0.228327195394,0.117142857143,0.137142857143,0.103420408163,0.118334693878,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter603.png,13079.3142857,0.504681452432,21798.8571429,0.211634374614,0.133142857143,0.548660866344,0.182857142857,0.409662129122,0.0937142857143,0.591311365943,0.15619047619,0.364609862332,0.117142857143,0.125142857143,0.103420408163,0.109482122449,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter597.png,9883.8,0.540986808398,16411.0714286,0.278420736055,0.154285714286,0.511265749296,0.14380952381,0.533439641454,0.104571428571,0.559136009069,0.173333333333,0.304387658617,0.117142857143,0.117142857143,0.103420408163,0.103420408163,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter600.png,12856.3714286,0.473955220845,21427.2857143,0.216066030868,0.154285714286,0.457875760122,0.17619047619,0.32630683332,0.0971428571429,0.528968008138,0.161904761905,0.291198754924,0.117142857143,0.134285714286,0.103420408163,0.116253061224,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter606.png,11184.3,0.539743729631,18640.5,0.265644735902,0.142285714286,0.534022390257,0.166666666667,0.378526223911,0.0868571428571,0.605901265832,0.144761904762,0.371768519614,0.117142857143,0.0845714285714,0.103420408163,0.0774191020408,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter604.png,9958.11428571,0.506274773526,16596.8571429,0.270122646857,0.146857142857,0.467086244655,0.144761904762,0.458111373437,0.0897142857143,0.539185604314,0.149523809524,0.318264186091,0.117142857143,0.0988571428571,0.103420408163,0.0890844081633,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter592.png,13190.7857143,0.464746125074,21984.6428571,0.176210706137,0.152,0.465206020349,0.151428571429,0.338047720751,0.1,0.504417472716,0.166666666667,0.237856361044,0.117142857143,0.122285714286,0.103420408163,0.107331918367,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter613.png,6502.5,0.761942700878,10837.5,0.618710539845,0.0908571428571,0.740633053104,0.134285714286,0.596973184515,0.0514285714286,0.813306517344,0.0857142857143,0.697082938764,0.117142857143,0.0674285714286,0.103420408163,0.0628819591837,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter615.png,8211.72857143,0.647941952032,13686.2142857,0.457279515502,0.118857142857,0.629544072836,0.144761904762,0.526682851849,0.0782857142857,0.677671252952,0.130476190476,0.50656510923,0.117142857143,0.0617142857143,0.103420408163,0.0579056326531,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter605.png,12113.2285714,0.502653490105,20188.7142857,0.241024636447,0.138285714286,0.516835870397,0.152380952381,0.415238551733,0.0862857142857,0.586746433354,0.14380952381,0.375697916238,0.117142857143,0.0965714285714,0.103420408163,0.0872453877551,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter596.png,12893.5285714,0.459765103887,21489.2142857,0.12208796447,0.142857142857,0.516666872771,0.16,0.444837533926,0.0982857142857,0.544031720075,0.16380952381,0.261674382243,0.117142857143,0.0937142857143,0.103420408163,0.0849319183673,0.0123121590934,0.0123121590934
1,../letras/caracter619.png,../letras/caracter602.png,8583.3,0.659936227267,14305.5,0.483011497017,0.120571428571,0.61919382951,0.149523809524,0.543732539275,0.0754285714286,0.681743023703,0.125714285714,0.517153542583,0.117142857143,0.0708571428571,0.103420408163,0.0658364081633,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter214.png,5796.51428571,0.659626777328,9660.85714286,0.388999768774,0.107428571429,0.602083744054,0.0895238095238,0.638655341502,0.0565714285714,0.674956945867,0.0942857142857,0.415992132576,0.0445714285714,0.0525714285714,0.0425848163265,0.0498076734694,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter206.png,4979.05714286,0.719829460911,8298.42857143,0.489903344138,0.0971428571429,0.66601651488,0.0828571428571,0.704861014519,0.0485714285714,0.73777720338,0.0809523809524,0.522829525743,0.0445714285714,0.0434285714286,0.0425848163265,0.0415425306122,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter213.png,10218.2142857,0.580250006653,10775.5714286,0.358472162086,0.128,0.521468493586,0.0742857142857,0.657579150805,0.0822857142857,0.620820805896,0.10380952381,0.388168933547,0.0445714285714,0.119428571429,0.0425848163265,0.105165387755,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter215.png,6799.75714286,0.64401701973,11332.9285714,0.35091386864,0.100571428571,0.626845376868,0.109523809524,0.505047897527,0.0605714285714,0.670150772261,0.100952380952,0.398847735358,0.0445714285714,0.0782857142857,0.0425848163265,0.0721570612245,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter212.png,6651.12857143,0.643954332648,11085.2142857,0.350798942323,0.106857142857,0.604214866106,0.1,0.562300807877,0.0554285714286,0.673417554705,0.092380952381,0.404836836504,0.0445714285714,0.068,0.0425848163265,0.063376,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter218.png,6428.18571429,0.650413417093,10713.6428571,0.373288594541,0.104571428571,0.62610652906,0.0961904761905,0.649955654724,0.0554285714286,0.691419031605,0.092380952381,0.437839544155,0.0445714285714,0.0714285714286,0.0425848163265,0.0663265306122,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter205.png,8286.04285714,0.647191532158,8422.28571429,0.502487445021,0.112571428571,0.605747340047,0.087619047619,0.694107214509,0.0685714285714,0.690793532735,0.0809523809524,0.542641942754,0.0445714285714,0.0977142857143,0.0425848163265,0.0881662040816,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter207.png,9846.64285714,0.639192710176,9351.21428571,0.477240286048,0.101714285714,0.590630389888,0.10380952381,0.60235312043,0.0714285714286,0.702341579977,0.087619047619,0.53643324618,0.0445714285714,0.135428571429,0.0425848163265,0.117087673469,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter217.png,6130.92857143,0.68023379797,10218.2142857,0.417311295413,0.103428571429,0.629321002788,0.108571428571,0.543436127943,0.056,0.699233610586,0.0933333333333,0.452166272288,0.0445714285714,0.0634285714286,0.0425848163265,0.0594053877551,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter208.png,5127.68571429,0.772461881683,8546.14285714,0.595861002134,0.0834285714286,0.699701341216,0.112380952381,0.61508015148,0.0474285714286,0.780709312295,0.0790476190476,0.608681031179,0.0445714285714,0.0754285714286,0.0425848163265,0.0697391020408,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter219.png,3678.55714286,0.775120341771,6130.92857143,0.591269959047,0.0748571428571,0.742934949322,0.0780952380952,0.713523022663,0.0434285714286,0.775235160176,0.072380952381,0.591502446536,0.0445714285714,0.0337142857143,0.0425848163265,0.0325776326531,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter216.png,5722.2,0.749727569462,9537.0,0.544716543148,0.0811428571429,0.702045486219,0.0857142857143,0.622338998265,0.0422857142857,0.810378178268,0.0704761904762,0.655931313037,0.0445714285714,0.0788571428571,0.0425848163265,0.0726386938776,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter211.png,12038.9142857,0.489327961959,14924.7857143,0.311148788395,0.147428571429,0.446317524225,0.11619047619,0.56571292244,0.101714285714,0.560945222942,0.137142857143,0.396959102349,0.0445714285714,0.156571428571,0.0425848163265,0.132056816327,0.0123121590934,0.0123121590934
1,../letras/caracter220.png,../letras/caracter209.png,5127.68571429,0.721083993964,8546.14285714,0.493386432225,0.101142857143,0.657030109257,0.100952380952,0.598807239155,0.0582857142857,0.718281775166,0.0971428571429,0.488278347198,0.0445714285714,0.0514285714286,0.0425848163265,0.0487836734694,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter542.png,9252.12857143,0.608329136966,9846.64285714,0.466794948003,0.141714285714,0.521217974265,0.12380952381,0.377734807078,0.0748571428571,0.672596820305,0.0885714285714,0.52356695056,0.072,0.0908571428571,0.066816,0.082602122449,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter548.png,6316.71428571,0.618363775139,10527.8571429,0.374967723255,0.108,0.551958552682,0.0609523809524,0.69286418494,0.0611428571429,0.647093215644,0.101904761905,0.417288213759,0.072,0.0251428571429,0.066816,0.0245106938776,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter541.png,10069.5857143,0.59826774204,9846.64285714,0.504142225343,0.123428571429,0.543352215823,0.0609523809524,0.69286418494,0.0668571428571,0.668812932331,0.08,0.557104641636,0.072,0.0862857142857,0.066816,0.0788404897959,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter555.png,8100.25714286,0.570926360733,13500.4285714,0.287999130178,0.122857142857,0.542486460287,0.121904761905,0.40918249172,0.064,0.617911354495,0.106666666667,0.363788134986,0.072,0.0525714285714,0.066816,0.0498076734694,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter536.png,7877.31428571,0.60434426063,13128.8571429,0.428326126184,0.127428571429,0.550350601314,0.128571428571,0.400300613127,0.0651428571429,0.652301822541,0.108571428571,0.498456928432,0.072,0.088,0.066816,0.080256,0.0123121590934,0.0123121590934
1,../letras/caracter549.png,../letras/caracter550.png,10255.3714286,0.514925814451,17092.2857143,0.25286663821,0.143428571429,0.4860529706,0.112380952381,0.521027743229,0.0794285714286,0.558817358823,0.132380952381,0.312590320818,0.072,0.104,0.066816,0.093184,0.0123121590934,0.0123121590934
