resposta, char1, char2, MSE, ISS
1, letras/caracter113.png, letras/caracter102.png, 53617.7571429, 0.371592130813
1, letras/caracter113.png, letras/caracter115.png, 51945.6857143, 0.391200108781
1, letras/caracter113.png, letras/caracter108.png, 63724.5, 0.30598670941
1, letras/caracter113.png, letras/caracter101.png, 54398.0571429, 0.390793530218
1, letras/caracter113.png, letras/caracter111.png, 61532.2285714, 0.275874775425
1, letras/caracter113.png, letras/caracter114.png, 59302.8, 0.323475380922
1, letras/caracter113.png, letras/caracter103.png, 56367.3857143, 0.370507672134
1, letras/caracter113.png, letras/caracter117.png, 75577.6285714, 0.241436583117
1, letras/caracter113.png, letras/caracter104.png, 62201.0571429, 0.287031320313
1, letras/caracter481.png, letras/caracter483.png, 65173.6285714, 0.275079613592
1, letras/caracter481.png, letras/caracter484.png, 58596.8142857, 0.411309838507
1, letras/caracter481.png, letras/caracter482.png, 50013.5142857, 0.48689363288
1, letras/caracter358.png, letras/caracter359.png, 47375.3571429, 0.42134828539
1, letras/caracter358.png, letras/caracter355.png, 56627.4857143, 0.350525741957
1, letras/caracter358.png, letras/caracter356.png, 43362.3857143, 0.495041065225
1, letras/caracter358.png, letras/caracter353.png, 38309.0142857, 0.616944411466
1, letras/caracter358.png, letras/caracter354.png, 37342.9285714, 0.597213085389
1, letras/caracter358.png, letras/caracter360.png, 68443.4571429, 0.322099827038
1, letras/caracter358.png, letras/caracter357.png, 51834.2142857, 0.444869590902
1, letras/caracter634.png, letras/caracter645.png, 56070.1285714, 0.312557028553
1, letras/caracter634.png, letras/caracter640.png, 49158.9, 0.423559950711
1, letras/caracter634.png, letras/caracter644.png, 47152.4142857, 0.434944290899
1, letras/caracter634.png, letras/caracter638.png, 56478.8571429, 0.351678707493
1, letras/caracter634.png, letras/caracter646.png, 55958.6571429, 0.275042915683
1, letras/caracter634.png, letras/caracter641.png, 52725.9857143, 0.409126156697
1, letras/caracter634.png, letras/caracter635.png, 51834.2142857, 0.387883075306
1, letras/caracter634.png, letras/caracter633.png, 41021.4857143, 0.443796350809
1, letras/caracter634.png, letras/caracter639.png, 45963.3857143, 0.384918820108
1, letras/caracter634.png, letras/caracter637.png, 47375.3571429, 0.40307176491
1, letras/caracter634.png, letras/caracter636.png, 45926.2285714, 0.403610132336
1, letras/caracter634.png, letras/caracter643.png, 62646.9428571, 0.317303364962
1, letras/caracter634.png, letras/caracter642.png, 56516.0142857, 0.312984339393
1, letras/caracter246.png, letras/caracter255.png, 50719.5, 0.383080278636
1, letras/caracter246.png, letras/caracter252.png, 36228.2142857, 0.454895187922
1, letras/caracter246.png, letras/caracter247.png, 28871.1, 0.591993068342
1, letras/caracter246.png, letras/caracter248.png, 39572.3571429, 0.461194259962
1, letras/caracter246.png, letras/caracter242.png, 51499.8, 0.380520548595
1, letras/caracter246.png, letras/caracter251.png, 46334.9571429, 0.395946870966
1, letras/caracter246.png, letras/caracter245.png, 39981.0857143, 0.493493219372
1, letras/caracter246.png, letras/caracter241.png, 43139.4428571, 0.433176462183
1, letras/caracter246.png, letras/caracter249.png, 48229.9714286, 0.412577709172
1, letras/caracter246.png, letras/caracter253.png, 39349.4142857, 0.494932723509
1, letras/caracter246.png, letras/caracter243.png, 37119.9857143, 0.478264448137
1, letras/caracter246.png, letras/caracter250.png, 33998.7857143, 0.543380509754
1, letras/caracter246.png, letras/caracter244.png, 44142.6857143, 0.436614188035
1, letras/caracter246.png, letras/caracter254.png, 52614.5142857, 0.289715872178
1, letras/caracter275.png, letras/caracter267.png, 57296.3142857, 0.350449984157
1, letras/caracter275.png, letras/caracter266.png, 39683.8285714, 0.527353399491
1, letras/caracter275.png, letras/caracter274.png, 31695.0428571, 0.673828777453
1, letras/caracter275.png, letras/caracter268.png, 47152.4142857, 0.536029656983
1, letras/caracter275.png, letras/caracter271.png, 46372.1142857, 0.475450129449
1, letras/caracter275.png, letras/caracter269.png, 58299.5571429, 0.420096133781
1, letras/caracter275.png, letras/caracter273.png, 59079.8571429, 0.335845142198
1, letras/caracter275.png, letras/caracter276.png, 59191.3285714, 0.370799302023
1, letras/caracter275.png, letras/caracter265.png, 65656.6714286, 0.333565581282
1, letras/caracter275.png, letras/caracter272.png, 60528.9857143, 0.364333152549
1, letras/caracter275.png, letras/caracter270.png, 57965.1428571, 0.366355894023
1, letras/caracter86.png, letras/caracter93.png, 41690.3142857, 0.521600993417
1, letras/caracter86.png, letras/caracter90.png, 50608.0285714, 0.439479144204
1, letras/caracter86.png, letras/caracter97.png, 57630.7285714, 0.43487614828
1, letras/caracter86.png, letras/caracter99.png, 57630.7285714, 0.348005133509
1, letras/caracter86.png, letras/caracter82.png, 44254.1571429, 0.490796178077
1, letras/caracter86.png, letras/caracter89.png, 32549.6571429, 0.60612150709
1, letras/caracter86.png, letras/caracter88.png, 45666.1285714, 0.454669468339
1, letras/caracter86.png, letras/caracter83.png, 54249.4285714, 0.422126279286
1, letras/caracter86.png, letras/caracter85.png, 58373.8714286, 0.348140367081
1, letras/caracter86.png, letras/caracter81.png, 47375.3571429, 0.470797483255
1, letras/caracter86.png, letras/caracter84.png, 49456.1571429, 0.484213550421
1, letras/caracter86.png, letras/caracter91.png, 58411.0285714, 0.351085172192
1, letras/caracter86.png, letras/caracter96.png, 58188.0857143, 0.388397745107
1, letras/caracter86.png, letras/caracter95.png, 75131.7428571, 0.233362377376
1, letras/caracter86.png, letras/caracter87.png, 45703.2857143, 0.466752579477
1, letras/caracter86.png, letras/caracter98.png, 61086.3428571, 0.305101917134
1, letras/caracter86.png, letras/caracter92.png, 42916.5, 0.486398105291
1, letras/caracter86.png, letras/caracter94.png, 44588.5714286, 0.551285954096
1, letras/caracter209.png, letras/caracter208.png, 44922.9857143, 0.493243506971
1, letras/caracter209.png, letras/caracter212.png, 51053.9142857, 0.45193399539
1, letras/caracter209.png, letras/caracter215.png, 56738.9571429, 0.309825377779
1, letras/caracter209.png, letras/caracter213.png, 54732.4714286, 0.430112213919
1, letras/caracter209.png, letras/caracter211.png, 53060.4, 0.369254949178
1, letras/caracter209.png, letras/caracter207.png, 45257.4, 0.474210003843
1, letras/caracter209.png, letras/caracter216.png, 31769.3571429, 0.625024430516
1, letras/caracter209.png, letras/caracter210.png, 40129.7142857, 0.49765631311
1, letras/caracter209.png, letras/caracter214.png, 60306.0428571, 0.316154915625
1, letras/caracter495.png, letras/caracter500.png, 51276.8571429, 0.352724773244
1, letras/caracter495.png, letras/caracter493.png, 41913.2571429, 0.448413780385
1, letras/caracter495.png, letras/caracter492.png, 47932.7142857, 0.422881484296
1, letras/caracter495.png, letras/caracter494.png, 55847.1857143, 0.39393279798
1, letras/caracter495.png, letras/caracter498.png, 45480.3428571, 0.40740253645
1, letras/caracter495.png, letras/caracter491.png, 54583.8428571, 0.330908198983
1, letras/caracter495.png, letras/caracter496.png, 38754.9, 0.507567904579
1, letras/caracter495.png, letras/caracter499.png, 58076.6142857, 0.307009807488
1, letras/caracter495.png, letras/caracter497.png, 40018.2428571, 0.509414574125
1, letras/caracter101.png, letras/caracter110.png, 63761.6571429, 0.306177712287
1, letras/caracter101.png, letras/caracter105.png, 46223.4857143, 0.511583305414
1, letras/caracter101.png, letras/caracter106.png, 62386.8428571, 0.382957823721
1, letras/caracter101.png, letras/caracter116.png, 58708.2857143, 0.334071261511
1, letras/caracter101.png, letras/caracter107.png, 67551.6857143, 0.324260484765
1, letras/caracter101.png, letras/caracter100.png, 56293.0714286, 0.447792885455
1, letras/caracter101.png, letras/caracter112.png, 53394.8142857, 0.424063570323
1, letras/caracter101.png, letras/caracter109.png, 49604.7857143, 0.444317678197
1, letras/caracter101.png, letras/caracter102.png, 50273.6142857, 0.405856784217
1, letras/caracter101.png, letras/caracter115.png, 47040.9428571, 0.497483322065
1, letras/caracter101.png, letras/caracter108.png, 63055.6714286, 0.364721506344
1, letras/caracter101.png, letras/caracter113.png, 54398.0571429, 0.390793530218
1, letras/caracter101.png, letras/caracter111.png, 59079.8571429, 0.361968774369
1, letras/caracter101.png, letras/caracter114.png, 51722.7428571, 0.348966850305
1, letras/caracter101.png, letras/caracter103.png, 47226.7285714, 0.524982102551
1, letras/caracter101.png, letras/caracter117.png, 75577.6285714, 0.293681725687
1, letras/caracter101.png, letras/caracter104.png, 50608.0285714, 0.464128330257
1, letras/caracter606.png, letras/caracter601.png, 39386.5714286, 0.478592009302
1, letras/caracter606.png, letras/caracter607.png, 27867.8571429, 0.57887393835
1, letras/caracter606.png, letras/caracter613.png, 35002.0285714, 0.437185026169
1, letras/caracter606.png, letras/caracter598.png, 38011.7571429, 0.497240685652
1, letras/caracter606.png, letras/caracter600.png, 39832.4571429, 0.483350090946
1, letras/caracter606.png, letras/caracter612.png, 48378.6, 0.330262916855
1, letras/caracter606.png, letras/caracter603.png, 34667.6142857, 0.419039400288
1, letras/caracter606.png, letras/caracter605.png, 36785.5714286, 0.501849126518
1, letras/caracter606.png, letras/caracter616.png, 36005.2714286, 0.471967367281
1, letras/caracter606.png, letras/caracter610.png, 33664.3714286, 0.52319225192
1, letras/caracter606.png, letras/caracter611.png, 40352.6571429, 0.506636409549
1, letras/caracter606.png, letras/caracter604.png, 37640.1857143, 0.531052372467
1, letras/caracter606.png, letras/caracter597.png, 51797.0571429, 0.418889365303
1, letras/caracter606.png, letras/caracter599.png, 53617.7571429, 0.384770844388
1, letras/caracter606.png, letras/caracter608.png, 35559.3857143, 0.606699217972
1, letras/caracter606.png, letras/caracter609.png, 39237.9428571, 0.459401106199
1, letras/caracter606.png, letras/caracter602.png, 28871.1, 0.532826407903
1, letras/caracter606.png, letras/caracter614.png, 47821.2428571, 0.346724745785
1, letras/caracter606.png, letras/caracter615.png, 47598.3, 0.33206031756
1, letras/caracter570.png, letras/caracter574.png, 58188.0857143, 0.345203945326
1, letras/caracter570.png, letras/caracter566.png, 59860.1571429, 0.295723162345
1, letras/caracter570.png, letras/caracter564.png, 52168.6285714, 0.396900611958
1, letras/caracter570.png, letras/caracter567.png, 47486.8285714, 0.411259067974
1, letras/caracter570.png, letras/caracter572.png, 65062.1571429, 0.361761935198
1, letras/caracter570.png, letras/caracter565.png, 51388.3285714, 0.377676380487
1, letras/caracter570.png, letras/caracter576.png, 63873.1285714, 0.278603891279
1, letras/caracter570.png, letras/caracter575.png, 60083.1, 0.313609686594
1, letras/caracter570.png, letras/caracter571.png, 40575.6, 0.451847720387
1, letras/caracter570.png, letras/caracter568.png, 44105.5285714, 0.405871432946
1, letras/caracter570.png, letras/caracter573.png, 45145.9285714, 0.428842364328
1, letras/caracter570.png, letras/caracter569.png, 56367.3857143, 0.364278521408
1, letras/caracter689.png, letras/caracter687.png, 37788.8142857, 0.535024411574
1, letras/caracter689.png, letras/caracter683.png, 44254.1571429, 0.489365012995
1, letras/caracter689.png, letras/caracter690.png, 53023.2428571, 0.424450604345
1, letras/caracter689.png, letras/caracter691.png, 35447.9142857, 0.542782984637
1, letras/caracter689.png, letras/caracter692.png, 45480.3428571, 0.400235326086
1, letras/caracter689.png, letras/caracter684.png, 41467.3714286, 0.530125221321
1, letras/caracter689.png, letras/caracter686.png, 40761.3857143, 0.505222626338
1, letras/caracter689.png, letras/caracter685.png, 47263.8857143, 0.381379799457
1, letras/caracter689.png, letras/caracter688.png, 36785.5714286, 0.544362731669
1, letras/caracter111.png, letras/caracter110.png, 39460.8857143, 0.509798300495
1, letras/caracter111.png, letras/caracter105.png, 44662.8857143, 0.449180305538
1, letras/caracter111.png, letras/caracter106.png, 52800.3, 0.467494118328
1, letras/caracter111.png, letras/caracter116.png, 46223.4857143, 0.452367777193
1, letras/caracter111.png, letras/caracter107.png, 44142.6857143, 0.515140750554
1, letras/caracter111.png, letras/caracter100.png, 50273.6142857, 0.475932896889
1, letras/caracter111.png, letras/caracter112.png, 50719.5, 0.331143334107
1, letras/caracter111.png, letras/caracter109.png, 54063.6428571, 0.403869377534
1, letras/caracter111.png, letras/caracter102.png, 37565.8714286, 0.469400329925
1, letras/caracter111.png, letras/caracter115.png, 54843.9428571, 0.389361579903
1, letras/caracter111.png, letras/caracter108.png, 52354.4142857, 0.406574346969
1, letras/caracter111.png, letras/caracter113.png, 61532.2285714, 0.275874775425
1, letras/caracter111.png, letras/caracter101.png, 59079.8571429, 0.361968774369
1, letras/caracter111.png, letras/caracter114.png, 61086.3428571, 0.348118531044
1, letras/caracter111.png, letras/caracter103.png, 41207.2714286, 0.498765300738
1, letras/caracter111.png, letras/caracter117.png, 51499.8, 0.512939743109
1, letras/caracter111.png, letras/caracter104.png, 46149.1714286, 0.468308035422
1, letras/caracter705.png, letras/caracter701.png, 53617.7571429, 0.301426781884
1, letras/caracter705.png, letras/caracter706.png, 46818.0, 0.427556518674
1, letras/caracter705.png, letras/caracter700.png, 38420.4857143, 0.466991051808
1, letras/caracter705.png, letras/caracter695.png, 49121.7428571, 0.3867554966
1, letras/caracter705.png, letras/caracter703.png, 50608.0285714, 0.292728218792
1, letras/caracter705.png, letras/caracter702.png, 35447.9142857, 0.4946986211
1, letras/caracter705.png, letras/caracter698.png, 55624.2428571, 0.308500138456
1, letras/caracter705.png, letras/caracter694.png, 44588.5714286, 0.399498553868
1, letras/caracter705.png, letras/caracter707.png, 53060.4, 0.327401194806
1, letras/caracter705.png, letras/caracter693.png, 51388.3285714, 0.363772781002
1, letras/caracter705.png, letras/caracter696.png, 62758.4142857, 0.362936272823
1, letras/caracter705.png, letras/caracter704.png, 50719.5, 0.349054818574
1, letras/caracter705.png, letras/caracter699.png, 50236.4571429, 0.370180036962
1, letras/caracter705.png, letras/caracter697.png, 54175.1142857, 0.381364981709
1, letras/caracter538.png, letras/caracter525.png, 44588.5714286, 0.482932353393
1, letras/caracter538.png, letras/caracter532.png, 55066.8857143, 0.326717707254
1, letras/caracter538.png, letras/caracter528.png, 54509.5285714, 0.407777923437
1, letras/caracter538.png, letras/caracter531.png, 33627.2142857, 0.586828513105
1, letras/caracter538.png, letras/caracter533.png, 43027.9714286, 0.528988453319
1, letras/caracter538.png, letras/caracter537.png, 45926.2285714, 0.506559488656
1, letras/caracter538.png, letras/caracter524.png, 59302.8, 0.368418244299
1, letras/caracter538.png, letras/caracter536.png, 44922.9857143, 0.454009697388
1, letras/caracter538.png, letras/caracter530.png, 55512.7714286, 0.32278554875
1, letras/caracter538.png, letras/caracter523.png, 40464.1285714, 0.567078073485
1, letras/caracter538.png, letras/caracter535.png, 60751.9285714, 0.338774949377
1, letras/caracter538.png, letras/caracter529.png, 47635.4571429, 0.460950876862
1, letras/caracter538.png, letras/caracter527.png, 41690.3142857, 0.54076530909
1, letras/caracter538.png, letras/caracter522.png, 45034.4571429, 0.457732065871
1, letras/caracter538.png, letras/caracter534.png, 42916.5, 0.465756519679
1, letras/caracter538.png, letras/caracter526.png, 46149.1714286, 0.466440045943
1, letras/caracter353.png, letras/caracter359.png, 48898.8, 0.443645449399
1, letras/caracter353.png, letras/caracter355.png, 62163.9, 0.34311100247
1, letras/caracter353.png, letras/caracter356.png, 38197.5428571, 0.539161315893
1, letras/caracter353.png, letras/caracter358.png, 38309.0142857, 0.616944411466
1, letras/caracter353.png, letras/caracter354.png, 42210.5142857, 0.547695469979
1, letras/caracter353.png, letras/caracter360.png, 59711.5285714, 0.337497101536
1, letras/caracter353.png, letras/caracter357.png, 46223.4857143, 0.453794518611
1, letras/caracter283.png, letras/caracter277.png, 46483.5857143, 0.466880510274
1, letras/caracter283.png, letras/caracter293.png, 55289.8285714, 0.381505782391
1, letras/caracter283.png, letras/caracter281.png, 55921.5, 0.279110800078
1, letras/caracter283.png, letras/caracter295.png, 52094.3142857, 0.328787997562
1, letras/caracter283.png, letras/caracter285.png, 45145.9285714, 0.39994047143
1, letras/caracter283.png, letras/caracter296.png, 55958.6571429, 0.404715812562
1, letras/caracter283.png, letras/caracter286.png, 50533.7142857, 0.355809101987
1, letras/caracter283.png, letras/caracter289.png, 53357.6571429, 0.39561428666
1, letras/caracter283.png, letras/caracter291.png, 59562.9, 0.30447298396
1, letras/caracter283.png, letras/caracter294.png, 58150.9285714, 0.289592344246
1, letras/caracter283.png, letras/caracter287.png, 45480.3428571, 0.424044310429
1, letras/caracter283.png, letras/caracter292.png, 53580.6, 0.394286738704
1, letras/caracter283.png, letras/caracter279.png, 60268.8857143, 0.364922038188
1, letras/caracter283.png, letras/caracter284.png, 45480.3428571, 0.368498673228
1, letras/caracter283.png, letras/caracter282.png, 50162.1428571, 0.428772887052
1, letras/caracter283.png, letras/caracter278.png, 52057.1571429, 0.435118316641
1, letras/caracter283.png, letras/caracter290.png, 50162.1428571, 0.299665070672
1, letras/caracter283.png, letras/caracter288.png, 46223.4857143, 0.432222667391
1, letras/caracter283.png, letras/caracter280.png, 50385.0857143, 0.498130770934
1, letras/caracter398.png, letras/caracter396.png, 57407.7857143, 0.268194233628
1, letras/caracter398.png, letras/caracter391.png, 51908.5285714, 0.409936684986
1, letras/caracter398.png, letras/caracter386.png, 48601.5428571, 0.48539822185
1, letras/caracter398.png, letras/caracter381.png, 56627.4857143, 0.442618470303
1, letras/caracter398.png, letras/caracter394.png, 50050.6714286, 0.503239607531
1, letras/caracter398.png, letras/caracter392.png, 45257.4, 0.50162437551
1, letras/caracter398.png, letras/caracter395.png, 48601.5428571, 0.317347859007
1, letras/caracter398.png, letras/caracter382.png, 56850.4285714, 0.340651588381
1, letras/caracter398.png, letras/caracter388.png, 41318.7428571, 0.563345851669
1, letras/caracter398.png, letras/caracter390.png, 50199.3, 0.517262045049
1, letras/caracter398.png, letras/caracter384.png, 47375.3571429, 0.550953553477
1, letras/caracter398.png, letras/caracter385.png, 55624.2428571, 0.401755708113
1, letras/caracter398.png, letras/caracter387.png, 50050.6714286, 0.496064796943
1, letras/caracter398.png, letras/caracter383.png, 67997.5714286, 0.26922709235
1, letras/caracter398.png, letras/caracter393.png, 50162.1428571, 0.445415104154
1, letras/caracter398.png, letras/caracter397.png, 41132.9571429, 0.493226521651
1, letras/caracter398.png, letras/caracter389.png, 45368.8714286, 0.533417188921
1, letras/caracter432.png, letras/caracter424.png, 50942.4428571, 0.387546897113
1, letras/caracter432.png, letras/caracter426.png, 48824.4857143, 0.41777357234
1, letras/caracter432.png, letras/caracter431.png, 59191.3285714, 0.301249221894
1, letras/caracter432.png, letras/caracter430.png, 50533.7142857, 0.398259096916
1, letras/caracter432.png, letras/caracter423.png, 52131.4714286, 0.365280200995
1, letras/caracter432.png, letras/caracter425.png, 42805.0285714, 0.457601275856
1, letras/caracter432.png, letras/caracter429.png, 69335.2285714, 0.293158544406
1, letras/caracter432.png, letras/caracter428.png, 48118.5, 0.405309018873
1, letras/caracter432.png, letras/caracter427.png, 54026.4857143, 0.383394384542
1, letras/caracter27.png, letras/caracter28.png, 33107.0142857, 0.558101402128
1, letras/caracter27.png, letras/caracter30.png, 47375.3571429, 0.474572484058
1, letras/caracter27.png, letras/caracter32.png, 53394.8142857, 0.362041238306
1, letras/caracter27.png, letras/caracter31.png, 50273.6142857, 0.466297676548
1, letras/caracter27.png, letras/caracter29.png, 36897.0428571, 0.488166593377
1, letras/caracter192.png, letras/caracter191.png, 50719.5, 0.406389860657
1, letras/caracter192.png, letras/caracter189.png, 49827.7285714, 0.421767671889
1, letras/caracter192.png, letras/caracter188.png, 37008.5142857, 0.53324391366
1, letras/caracter192.png, letras/caracter182.png, 43250.9142857, 0.509191331443
1, letras/caracter192.png, letras/caracter194.png, 52168.6285714, 0.33673584661
1, letras/caracter192.png, letras/caracter186.png, 46483.5857143, 0.394760035951
1, letras/caracter192.png, letras/caracter184.png, 34110.2571429, 0.587995397852
1, letras/caracter192.png, letras/caracter183.png, 52131.4714286, 0.434139817174
1, letras/caracter192.png, letras/caracter193.png, 36005.2714286, 0.551535194879
1, letras/caracter192.png, letras/caracter190.png, 51165.3857143, 0.444437852579
1, letras/caracter192.png, letras/caracter187.png, 48527.2285714, 0.411274918575
1, letras/caracter192.png, letras/caracter185.png, 44700.0428571, 0.422260720527
1, letras/caracter637.png, letras/caracter645.png, 42582.0857143, 0.47661005804
1, letras/caracter637.png, letras/caracter640.png, 49716.2571429, 0.456001738986
1, letras/caracter637.png, letras/caracter644.png, 35447.9142857, 0.555157605512
1, letras/caracter637.png, letras/caracter638.png, 49753.4142857, 0.390679265493
1, letras/caracter637.png, letras/caracter646.png, 41801.7857143, 0.448068991946
1, letras/caracter637.png, letras/caracter641.png, 43027.9714286, 0.488811841706
1, letras/caracter637.png, letras/caracter635.png, 35670.8571429, 0.577322301323
1, letras/caracter637.png, letras/caracter633.png, 43362.3857143, 0.482010916649
1, letras/caracter637.png, letras/caracter639.png, 34333.2, 0.557894975665
1, letras/caracter637.png, letras/caracter634.png, 47375.3571429, 0.40307176491
1, letras/caracter637.png, letras/caracter636.png, 26195.7857143, 0.67393347487
1, letras/caracter637.png, letras/caracter643.png, 44700.0428571, 0.526204999919
1, letras/caracter637.png, letras/caracter642.png, 39237.9428571, 0.517030801078
1, letras/caracter682.png, letras/caracter672.png, 46483.5857143, 0.458677995745
1, letras/caracter682.png, letras/caracter674.png, 51722.7428571, 0.400508867895
1, letras/caracter682.png, letras/caracter678.png, 62758.4142857, 0.392596424771
1, letras/caracter682.png, letras/caracter673.png, 48267.1285714, 0.433867012564
1, letras/caracter682.png, letras/caracter679.png, 65991.0857143, 0.353441302836
1, letras/caracter682.png, letras/caracter680.png, 44031.2142857, 0.492886150325
1, letras/caracter682.png, letras/caracter675.png, 51165.3857143, 0.318240463035
1, letras/caracter682.png, letras/caracter677.png, 49047.4285714, 0.429104602177
1, letras/caracter682.png, letras/caracter676.png, 53580.6, 0.393573638553
1, letras/caracter682.png, letras/caracter670.png, 42916.5, 0.497106831698
1, letras/caracter682.png, letras/caracter681.png, 48267.1285714, 0.455160328369
1, letras/caracter682.png, letras/caracter671.png, 64096.0714286, 0.350373782081
1, letras/caracter692.png, letras/caracter687.png, 43585.3285714, 0.446030134352
1, letras/caracter692.png, letras/caracter683.png, 54955.4142857, 0.326960307641
1, letras/caracter692.png, letras/caracter690.png, 47895.5571429, 0.381619260192
1, letras/caracter692.png, letras/caracter691.png, 47486.8285714, 0.422316979824
1, letras/caracter692.png, letras/caracter689.png, 45480.3428571, 0.400235326086
1, letras/caracter692.png, letras/caracter684.png, 45034.4571429, 0.436770074098
1, letras/caracter692.png, letras/caracter686.png, 48341.4428571, 0.37364873964
1, letras/caracter692.png, letras/caracter685.png, 61755.1714286, 0.275138717428
1, letras/caracter692.png, letras/caracter688.png, 42136.2, 0.416868278152
1, letras/caracter269.png, letras/caracter267.png, 59414.2714286, 0.343671537586
1, letras/caracter269.png, letras/caracter266.png, 53171.8714286, 0.445609659965
1, letras/caracter269.png, letras/caracter274.png, 58559.6571429, 0.417237328008
1, letras/caracter269.png, letras/caracter268.png, 56627.4857143, 0.390729248416
1, letras/caracter269.png, letras/caracter271.png, 55178.3571429, 0.334112865832
1, letras/caracter269.png, letras/caracter275.png, 58299.5571429, 0.420096133781
1, letras/caracter269.png, letras/caracter273.png, 45368.8714286, 0.44140850621
1, letras/caracter269.png, letras/caracter276.png, 37677.3428571, 0.553941781892
1, letras/caracter269.png, letras/caracter265.png, 45703.2857143, 0.487128366745
1, letras/caracter269.png, letras/caracter272.png, 45257.4, 0.503617706953
1, letras/caracter269.png, letras/caracter270.png, 49158.9, 0.406250530727
1, letras/caracter699.png, letras/caracter701.png, 30951.9, 0.538505597197
1, letras/caracter699.png, letras/caracter706.png, 64058.9142857, 0.253680185457
1, letras/caracter699.png, letras/caracter700.png, 42136.2, 0.475927703286
1, letras/caracter699.png, letras/caracter695.png, 49493.3142857, 0.405470733083
1, letras/caracter699.png, letras/caracter703.png, 36414.0, 0.422942625801
1, letras/caracter699.png, letras/caracter702.png, 50905.2857143, 0.407546725247
1, letras/caracter699.png, letras/caracter698.png, 51908.5285714, 0.39671241304
1, letras/caracter699.png, letras/caracter694.png, 50459.4, 0.393269515364
1, letras/caracter699.png, letras/caracter707.png, 55364.1428571, 0.277805550752
1, letras/caracter699.png, letras/caracter693.png, 44105.5285714, 0.47538107685
1, letras/caracter699.png, letras/caracter696.png, 47226.7285714, 0.491077514986
1, letras/caracter699.png, letras/caracter704.png, 47672.6142857, 0.387593850925
1, letras/caracter699.png, letras/caracter705.png, 50236.4571429, 0.370180036962
1, letras/caracter699.png, letras/caracter697.png, 38420.4857143, 0.556969810233
1, letras/caracter287.png, letras/caracter277.png, 40018.2428571, 0.616102701535
1, letras/caracter287.png, letras/caracter293.png, 46595.0571429, 0.442063946959
1, letras/caracter287.png, letras/caracter281.png, 49010.2714286, 0.293632488688
1, letras/caracter287.png, letras/caracter295.png, 48973.1142857, 0.363448047472
1, letras/caracter287.png, letras/caracter285.png, 31769.3571429, 0.538108425923
1, letras/caracter287.png, letras/caracter296.png, 40129.7142857, 0.498261134776
1, letras/caracter287.png, letras/caracter286.png, 53877.8571429, 0.385254346828
1, letras/caracter287.png, letras/caracter289.png, 42433.4571429, 0.525225187622
1, letras/caracter287.png, letras/caracter291.png, 49604.7857143, 0.409825711565
1, letras/caracter287.png, letras/caracter294.png, 49233.2142857, 0.330421753353
1, letras/caracter287.png, letras/caracter283.png, 45480.3428571, 0.424044310429
1, letras/caracter287.png, letras/caracter292.png, 39758.1428571, 0.490518518811
1, letras/caracter287.png, letras/caracter279.png, 41764.6285714, 0.514517723754
1, letras/caracter287.png, letras/caracter284.png, 39906.7714286, 0.484618271154
1, letras/caracter287.png, letras/caracter282.png, 47709.7714286, 0.498677259895
1, letras/caracter287.png, letras/caracter278.png, 38457.6428571, 0.596342996212
1, letras/caracter287.png, letras/caracter290.png, 33887.3142857, 0.506312043203
1, letras/caracter287.png, letras/caracter288.png, 36414.0, 0.569099809617
1, letras/caracter287.png, letras/caracter280.png, 39015.0, 0.574909327475
1, letras/caracter491.png, letras/caracter500.png, 56813.2714286, 0.341016958006
1, letras/caracter491.png, letras/caracter493.png, 45443.1857143, 0.421248746727
1, letras/caracter491.png, letras/caracter492.png, 50124.9857143, 0.388548837866
1, letras/caracter491.png, letras/caracter494.png, 60937.7142857, 0.316004641398
1, letras/caracter491.png, letras/caracter498.png, 50124.9857143, 0.352958151757
1, letras/caracter491.png, letras/caracter495.png, 54583.8428571, 0.330908198983
1, letras/caracter491.png, letras/caracter496.png, 51053.9142857, 0.363345876658
1, letras/caracter491.png, letras/caracter499.png, 48229.9714286, 0.422403941662
1, letras/caracter491.png, letras/caracter497.png, 56478.8571429, 0.342141166472
1, letras/caracter387.png, letras/caracter396.png, 47040.9428571, 0.395307402308
1, letras/caracter387.png, letras/caracter391.png, 48898.8, 0.436888071973
1, letras/caracter387.png, letras/caracter386.png, 34890.5571429, 0.555916581174
1, letras/caracter387.png, letras/caracter381.png, 51165.3857143, 0.420217684704
1, letras/caracter387.png, letras/caracter394.png, 42136.2, 0.548118382216
1, letras/caracter387.png, letras/caracter392.png, 55401.3, 0.394642720143
1, letras/caracter387.png, letras/caracter395.png, 63427.2428571, 0.272371039393
1, letras/caracter387.png, letras/caracter382.png, 42693.5571429, 0.496771160301
1, letras/caracter387.png, letras/caracter388.png, 41653.1571429, 0.523002893665
1, letras/caracter387.png, letras/caracter390.png, 39832.4571429, 0.561896647589
1, letras/caracter387.png, letras/caracter384.png, 50162.1428571, 0.462259476155
1, letras/caracter387.png, letras/caracter385.png, 55958.6571429, 0.393756122207
1, letras/caracter387.png, letras/caracter398.png, 50050.6714286, 0.496064796943
1, letras/caracter387.png, letras/caracter383.png, 53394.8142857, 0.331893357639
1, letras/caracter387.png, letras/caracter393.png, 49827.7285714, 0.42186917099
1, letras/caracter387.png, letras/caracter397.png, 43696.8, 0.513962030576
1, letras/caracter387.png, letras/caracter389.png, 44588.5714286, 0.458631747127
